icb_code,org_code,planning_ref,measure_type,dim_type,fin_year,ref_key,source,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,full_key
QNQ,QNQ,E.A.4a,Percentage,Month,2024/25,E.A.4aPercentage,June24_plan,45.44198895027624,45.7182320441989,45.85635359116022,46.13259668508287,46.408839779005525,46.54696132596685,46.8232044198895,47.09944751381215,47.23756906077348,47.51381215469613,47.790055248618785,47.928176795580114,E.A.4aPercentageQNQ
QNQ,QNQ,E.A.4a,Percentage,Month,2024/25,E.A.4aPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aPercentageQNQ
QNQ,QNQ,E.A.4a,Numerator,Month,2024/25,E.A.4aNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aNumeratorQNQ
QNQ,QNQ,E.A.4a,Numerator,Month,2024/25,E.A.4aNumerator,June24_plan,329,331,332,334,336,337,339,341,342,344,346,347,E.A.4aNumeratorQNQ
QNQ,QNQ,E.A.4a,Numerator,Month,2024/25,E.A.4aNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aNumeratorQNQ
QNQ,QNQ,E.A.4a,Denominator,Month,2024/25,E.A.4aDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aDenominatorQNQ
QNQ,QNQ,E.A.4a,Denominator,Month,2024/25,E.A.4aDenominator,June24_plan,724,724,724,724,724,724,724,724,724,724,724,724,E.A.4aDenominatorQNQ
QNQ,QNQ,E.A.4a,Denominator,Month,2024/25,E.A.4aDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aDenominatorQNQ
QNQ,QNQ,E.A.4b,Percentage,Month,2024/25,E.A.4bPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bPercentageQNQ
QNQ,QNQ,E.A.4b,Percentage,Month,2024/25,E.A.4bPercentage,June24_plan,63.68098159509202,64.04907975460122,64.29447852760735,64.66257668711657,64.9079754601227,65.15337423312883,65.52147239263803,65.76687116564418,66.13496932515336,66.38036809815951,66.74846625766871,66.99386503067485,E.A.4bPercentageQNQ
QNQ,QNQ,E.A.4b,Percentage,Month,2024/25,E.A.4bPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bPercentageQNQ
QNQ,QNQ,E.A.4b,Numerator,Month,2024/25,E.A.4bNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bNumeratorQNQ
QNQ,QNQ,E.A.4b,Numerator,Month,2024/25,E.A.4bNumerator,June24_plan,519,522,524,527,529,531,534,536,539,541,544,546,E.A.4bNumeratorQNQ
QNQ,QNQ,E.A.4b,Numerator,Month,2024/25,E.A.4bNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bNumeratorQNQ
QNQ,QNQ,E.A.4b,Denominator,Month,2024/25,E.A.4bDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bDenominatorQNQ
QNQ,QNQ,E.A.4b,Denominator,Month,2024/25,E.A.4bDenominator,June24_plan,815,815,815,815,815,815,815,815,815,815,815,815,E.A.4bDenominatorQNQ
QNQ,QNQ,E.A.4b,Denominator,Month,2024/25,E.A.4bDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bDenominatorQNQ
QNQ,QNQ,E.A.S.1,Percentage,Month,2024/25,E.A.S.1Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1PercentageQNQ
QNQ,QNQ,E.A.S.1,Percentage,Month,2024/25,E.A.S.1Percentage,June24_plan,67.52771745342325,67.50770635917343,67.48774090546242,67.46782093632532,67.447946296507,67.46645440072777,67.48494147062166,67.50340754202635,67.52185265069815,67.54027683231223,67.52039891205803,67.50056599501924,E.A.S.1PercentageQNQ
QNQ,QNQ,E.A.S.1,Percentage,Month,2024/25,E.A.S.1Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1PercentageQNQ
QNQ,QNQ,E.A.S.1,Numerator,Month,2024/25,E.A.S.1Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1NumeratorQNQ
QNQ,QNQ,E.A.S.1,Numerator,Month,2024/25,E.A.S.1Numerator,June24_plan,5908,5913,5918,5923,5928,5933,5938,5943,5948,5953,5958,5963,E.A.S.1NumeratorQNQ
QNQ,QNQ,E.A.S.1,Numerator,Month,2024/25,E.A.S.1Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1NumeratorQNQ
QNQ,QNQ,E.A.S.1,Denominator,Month,2024/25,E.A.S.1Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1DenominatorQNQ
QNQ,QNQ,E.A.S.1,Denominator,Month,2024/25,E.A.S.1Denominator,June24_plan,8749,8759,8769,8779,8789,8794,8799,8804,8809,8814,8824,8834,E.A.S.1DenominatorQNQ
QNQ,QNQ,E.A.S.1,Denominator,Month,2024/25,E.A.S.1Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1DenominatorQNQ
QNQ,QNQ,E.H.13,Percentage,Quarter,2024/25,E.H.13Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13PercentageQNQ
QNQ,QNQ,E.H.13,Percentage,Quarter,2024/25,E.H.13Percentage,June24_plan,NA,NA,69.16666666666667,NA,NA,70.64814814814815,NA,NA,72.87037037037038,NA,NA,75.0925925925926,E.H.13PercentageQNQ
QNQ,QNQ,E.H.13,Percentage,Quarter,2024/25,E.H.13Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13PercentageQNQ
QNQ,QNQ,E.H.13,Numerator,Quarter,2024/25,E.H.13Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13NumeratorQNQ
QNQ,QNQ,E.H.13,Numerator,Quarter,2024/25,E.H.13Numerator,June24_plan,NA,NA,3735,NA,NA,3815,NA,NA,3935,NA,NA,4055,E.H.13NumeratorQNQ
QNQ,QNQ,E.H.13,Numerator,Quarter,2024/25,E.H.13Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13NumeratorQNQ
QNQ,QNQ,E.H.13,Denominator,Quarter,2024/25,E.H.13Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13DenominatorQNQ
QNQ,QNQ,E.H.13,Denominator,Quarter,2024/25,E.H.13Denominator,June24_plan,NA,NA,5400,NA,NA,5400,NA,NA,5400,NA,NA,5400,E.H.13DenominatorQNQ
QNQ,QNQ,E.H.13,Denominator,Quarter,2024/25,E.H.13Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13DenominatorQNQ
QNQ,QNQ,E.H.31,Count,Month,2024/25,E.H.31Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.31CountQNQ
QNQ,QNQ,E.H.31,Count,Month,2024/25,E.H.31Count,June24_plan,7860,7860,7860,7860,7860,7860,7860,7860,7860,7860,7860,7860,E.H.31CountQNQ
QNQ,QNQ,E.H.31,Count,Month,2024/25,E.H.31Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.31CountQNQ
QNQ,QNQ,E.H.15,Count,Month,2024/25,E.H.15Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.15CountQNQ
QNQ,QNQ,E.H.15,Count,Month,2024/25,E.H.15Count,June24_plan,700,704,707,710,713,718,720,723,727,730,733,736,E.H.15CountQNQ
QNQ,QNQ,E.H.15,Count,Month,2024/25,E.H.15Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.15CountQNQ
QNQ,QNQ,E.H.9,Count,Month,2024/25,E.H.9Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.9CountQNQ
QNQ,QNQ,E.H.9,Count,Month,2024/25,E.H.9Count,June24_plan,10825,10830,10835,10840,10845,10850,10855,10860,10865,10870,10875,10880,E.H.9CountQNQ
QNQ,QNQ,E.H.9,Count,Month,2024/25,E.H.9Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.9CountQNQ
QNQ,QNQ,E.B.23c,Count,Month,2024/25,E.B.23cCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.23cCountQNQ
QNQ,QNQ,E.B.23c,Count,Month,2024/25,E.B.23cCount,June24_plan,0,0,0,0,0,0,0,0,0,0,0,0,E.B.23cCountQNQ
QNQ,QNQ,E.B.23c,Count,Month,2024/25,E.B.23cCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.23cCountQNQ
QNQ,QNQ,E.D.22,Percentage,Quarter,2024/25,E.D.22Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22PercentageQNQ
QNQ,QNQ,E.D.22,Percentage,Quarter,2024/25,E.D.22Percentage,June24_plan,NA,NA,106.27056185695083,NA,NA,106.27056185695083,NA,NA,106.27056185695083,NA,NA,113.451458301527,E.D.22PercentageQNQ
QNQ,QNQ,E.D.22,Percentage,Quarter,2024/25,E.D.22Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22PercentageQNQ
QNQ,QNQ,E.D.22,Numerator,Quarter,2024/25,E.D.22Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22NumeratorQNQ
QNQ,QNQ,E.D.22,Numerator,Quarter,2024/25,E.D.22Numerator,June24_plan,NA,NA,710000,NA,NA,710000,NA,NA,710000,NA,NA,757976,E.D.22NumeratorQNQ
QNQ,QNQ,E.D.22,Numerator,Quarter,2024/25,E.D.22Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22NumeratorQNQ
QNQ,QNQ,E.D.22,Denominator,Quarter,2024/25,E.D.22Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22DenominatorQNQ
QNQ,QNQ,E.D.22,Denominator,Quarter,2024/25,E.D.22Denominator,June24_plan,NA,NA,668106,NA,NA,668106,NA,NA,668106,NA,NA,668106,E.D.22DenominatorQNQ
QNQ,QNQ,E.D.22,Denominator,Quarter,2024/25,E.D.22Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22DenominatorQNQ
QNQ,QNQ,E.D.23,Percentage,Quarter,2024/25,E.D.23Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23PercentageQNQ
QNQ,QNQ,E.D.23,Percentage,Quarter,2024/25,E.D.23Percentage,June24_plan,NA,NA,199.86447935587833,NA,NA,199.86447935587833,NA,NA,199.29506488477895,NA,NA,201.90753847818291,E.D.23PercentageQNQ
QNQ,QNQ,E.D.23,Percentage,Quarter,2024/25,E.D.23Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23PercentageQNQ
QNQ,QNQ,E.D.23,Numerator,Quarter,2024/25,E.D.23Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23NumeratorQNQ
QNQ,QNQ,E.D.23,Numerator,Quarter,2024/25,E.D.23Numerator,June24_plan,NA,NA,351000,NA,NA,351000,NA,NA,350000,NA,NA,354588,E.D.23NumeratorQNQ
QNQ,QNQ,E.D.23,Numerator,Quarter,2024/25,E.D.23Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23NumeratorQNQ
QNQ,QNQ,E.D.23,Denominator,Quarter,2024/25,E.D.23Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23DenominatorQNQ
QNQ,QNQ,E.D.23,Denominator,Quarter,2024/25,E.D.23Denominator,June24_plan,NA,NA,175619,NA,NA,175619,NA,NA,175619,NA,NA,175619,E.D.23DenominatorQNQ
QNQ,QNQ,E.D.23,Denominator,Quarter,2024/25,E.D.23Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23DenominatorQNQ
QNQ,QNQ,E.T.8,Count,Month,2024/25,E.T.8Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.8CountQNQ
QNQ,QNQ,E.T.8,Count,Month,2024/25,E.T.8Count,June24_plan,365,390,375,425,460,455,440,520,535,545,480,515,E.T.8CountQNQ
QNQ,QNQ,E.T.8,Count,Month,2024/25,E.T.8Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.8CountQNQ
QNQ,QNQ,E.D.24,Percentage,Quarter,2024/25,E.D.24Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24PercentageQNQ
QNQ,QNQ,E.D.24,Percentage,Quarter,2024/25,E.D.24Percentage,June24_plan,NA,NA,100.2099848030558,NA,NA,97.12657572237843,NA,NA,100.2099848030558,NA,NA,101.82626644848386,E.D.24PercentageQNQ
QNQ,QNQ,E.D.24,Percentage,Quarter,2024/25,E.D.24Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24PercentageQNQ
QNQ,QNQ,E.D.24,Numerator,Quarter,2024/25,E.D.24Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24NumeratorQNQ
QNQ,QNQ,E.D.24,Numerator,Quarter,2024/25,E.D.24Numerator,June24_plan,NA,NA,234222,NA,NA,234222,NA,NA,234222,NA,NA,234222,E.D.24NumeratorQNQ
QNQ,QNQ,E.D.24,Numerator,Quarter,2024/25,E.D.24Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24NumeratorQNQ
QNQ,QNQ,E.D.24,Denominator,Quarter,2024/25,E.D.24Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24DenominatorQNQ
QNQ,QNQ,E.D.24,Denominator,Quarter,2024/25,E.D.24Denominator,June24_plan,NA,NA,233731.2,NA,NA,241151.3,NA,NA,233731.2,NA,NA,230021.2,E.D.24DenominatorQNQ
QNQ,QNQ,E.D.24,Denominator,Quarter,2024/25,E.D.24Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24DenominatorQNQ
QNQ,QNQ,E.T.9,Count,Quarter,2024/25,E.T.9Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9CountQNQ
QNQ,QNQ,E.T.9,Count,Quarter,2024/25,E.T.9Count,June24_plan,NA,NA,130,NA,NA,130,NA,NA,130,NA,NA,130,E.T.9CountQNQ
QNQ,QNQ,E.T.9,Count,Quarter,2024/25,E.T.9Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9CountQNQ
QNQ,QNQ,E.T.9a,Count,Quarter,2024/25,E.T.9aCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9aCountQNQ
QNQ,QNQ,E.T.9a,Count,Quarter,2024/25,E.T.9aCount,June24_plan,NA,NA,130,NA,NA,130,NA,NA,130,NA,NA,130,E.T.9aCountQNQ
QNQ,QNQ,E.T.9a,Count,Quarter,2024/25,E.T.9aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9aCountQNQ
QNQ,QNQ,E.T.9b,Count,Quarter,2024/25,E.T.9bCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9bCountQNQ
QNQ,QNQ,E.T.9b,Count,Quarter,2024/25,E.T.9bCount,June24_plan,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,E.T.9bCountQNQ
QNQ,QNQ,E.T.9b,Count,Quarter,2024/25,E.T.9bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9bCountQNQ
QRL,R1F,E.M.32,Count,Month,2024/25,E.M.32Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountR1F
QRL,R1F,E.M.32,Count,Month,2024/25,E.M.32Count,June24_plan,12343,15199,16026,15559,15496,15420,14449,15984,12248,15183,14227,15816,E.M.32CountR1F
QRL,R1F,E.M.32,Count,Month,2024/25,E.M.32Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountR1F
QRL,RHM,E.M.32,Count,Month,2024/25,E.M.32Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountRHM
QRL,RHM,E.M.32,Count,Month,2024/25,E.M.32Count,June24_plan,67571,67147,63082,70658,64839,64372,69975,64115,60526,72859,66187,69249,E.M.32CountRHM
QRL,RHM,E.M.32,Count,Month,2024/25,E.M.32Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountRHM
QRL,RHU,E.M.32,Count,Month,2024/25,E.M.32Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountRHU
QRL,RHU,E.M.32,Count,Month,2024/25,E.M.32Count,June24_plan,62269,62269,59887,68783,62852,62852,68783,62852,59304,65234,59304,62269,E.M.32CountRHU
QRL,RHU,E.M.32,Count,Month,2024/25,E.M.32Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountRHU
QRL,RN5,E.M.32,Count,Month,2024/25,E.M.32Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountRN5
QRL,RN5,E.M.32,Count,Month,2024/25,E.M.32Count,June24_plan,58969,56670,55197,61762,58716,58142,63460,57942,58542,65463,56933,52083,E.M.32CountRN5
QRL,RN5,E.M.32,Count,Month,2024/25,E.M.32Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.32CountRN5
QRL,R1F,E.M.34,Count,Month,2024/25,E.M.34Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountR1F
QRL,R1F,E.M.34,Count,Month,2024/25,E.M.34Count,June24_plan,379,470,477,467,467,473,442,504,377,471,435,478,E.M.34CountR1F
QRL,R1F,E.M.34,Count,Month,2024/25,E.M.34Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountR1F
QRL,R1F,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageR1F
QRL,R1F,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,June24_plan,3.0705663128898975,3.0923087045200344,2.976413328341445,3.001478244103091,3.0136809499225605,3.067444876783398,3.059035227351374,3.153153153153153,3.0780535597648595,3.1021537245603636,3.0575665987207423,3.0222559433485077,E.M.34PercentageR1F
QRL,R1F,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageR1F
QRL,R1F,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorR1F
QRL,R1F,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,June24_plan,379,470,477,467,467,473,442,504,377,471,435,478,E.M.34NumeratorR1F
QRL,R1F,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorR1F
QRL,R1F,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorR1F
QRL,R1F,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,June24_plan,12343,15199,16026,15559,15496,15420,14449,15984,12248,15183,14227,15816,E.M.34DenominatorR1F
QRL,R1F,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorR1F
QRL,RHM,E.M.34,Count,Month,2024/25,E.M.34Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountRHM
QRL,RHM,E.M.34,Count,Month,2024/25,E.M.34Count,June24_plan,2965,3534,3259,3661,3211,3441,3665,3311,3409,3998,3960,4144,E.M.34CountRHM
QRL,RHM,E.M.34,Count,Month,2024/25,E.M.34Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountRHM
QRL,RHM,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageRHM
QRL,RHM,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,June24_plan,4.38797709076379,5.26307951211521,5.16629149361149,5.181295819298593,4.952266382886843,5.345491828745417,5.237584851732762,5.164158153318256,5.63229025542742,5.487311107756076,5.983048030580023,5.984201937934121,E.M.34PercentageRHM
QRL,RHM,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageRHM
QRL,RHM,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorRHM
QRL,RHM,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,June24_plan,2965,3534,3259,3661,3211,3441,3665,3311,3409,3998,3960,4144,E.M.34NumeratorRHM
QRL,RHM,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorRHM
QRL,RHM,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorRHM
QRL,RHM,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,June24_plan,67571,67147,63082,70658,64839,64372,69975,64115,60526,72859,66187,69249,E.M.34DenominatorRHM
QRL,RHM,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorRHM
QRL,RHU,E.M.34,Count,Month,2024/25,E.M.34Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountRHU
QRL,RHU,E.M.34,Count,Month,2024/25,E.M.34Count,June24_plan,1868,1868,1797,2063,1886,1886,2063,1886,1779,1957,1779,1868,E.M.34CountRHU
QRL,RHU,E.M.34,Count,Month,2024/25,E.M.34Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountRHU
QRL,RHU,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageRHU
QRL,RHU,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,June24_plan,2.999887584512358,2.999887584512358,3.000651226476531,2.99928761467223,3.0007000572774136,3.0007000572774136,2.99928761467223,3.0007000572774136,2.9997976527721573,2.999969341141123,2.9997976527721573,2.999887584512358,E.M.34PercentageRHU
QRL,RHU,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageRHU
QRL,RHU,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorRHU
QRL,RHU,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,June24_plan,1868,1868,1797,2063,1886,1886,2063,1886,1779,1957,1779,1868,E.M.34NumeratorRHU
QRL,RHU,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorRHU
QRL,RHU,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorRHU
QRL,RHU,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,June24_plan,62269,62269,59887,68783,62852,62852,68783,62852,59304,65234,59304,62269,E.M.34DenominatorRHU
QRL,RHU,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorRHU
QRL,RN5,E.M.34,Count,Month,2024/25,E.M.34Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountRN5
QRL,RN5,E.M.34,Count,Month,2024/25,E.M.34Count,June24_plan,3346,4097,4359,4430,4188,4182,4759,4991,3761,4854,4423,4510,E.M.34CountRN5
QRL,RN5,E.M.34,Count,Month,2024/25,E.M.34Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34CountRN5
QRL,RN5,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageRN5
QRL,RN5,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,June24_plan,5.674167783072462,7.229574730898182,7.897168324365454,7.172695184741426,7.132638463110566,7.192735028034811,7.499212102111566,8.613786199993097,6.424447405281677,7.414875578571101,7.768780847663043,8.659255419234684,E.M.34PercentageRN5
QRL,RN5,E.M.34,Percentage,Month,2024/25,E.M.34Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34PercentageRN5
QRL,RN5,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorRN5
QRL,RN5,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,June24_plan,3346,4097,4359,4430,4188,4182,4759,4991,3761,4854,4423,4510,E.M.34NumeratorRN5
QRL,RN5,E.M.34,Numerator,Month,2024/25,E.M.34Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34NumeratorRN5
QRL,RN5,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.M.34DenominatorRN5
QRL,RN5,E.M.34,Denominator,Month,2024/25,E.M.34Denominator,June24_plan,58969,56670,55197,61762,58716,58142,63460,57942,58542,65463,56933,52083,E.M.34DenominatorRN5
